transaction_id,customer_id,transaction_date,amount
TX-0000559,CUST-00028,2025-11-27,449.89
TX-0000560,CUST-00028,2025-12-15,628.15
TX-0000561,CUST-00029,2026-08-30,517.45
TX-0000562,CUST-00029,2026-02-13,583.37
TX-0000563,CUST-00029,2025-12-08,494.76
TX-0000564,CUST-00029,2026-07-21,529.25
TX-0000565,CUST-00029,2026-01-16,582.78
TX-0000566,CUST-00029,2025-11-18,595.74
TX-0000567,CUST-00029,2026-03-06,426.15
TX-0000568,CUST-00029,2026-01-28,625.99
TX-0000569,CUST-00029,2025-12-12,599.52
TX-0000570,CUST-00029,2026-08-15,424.97
TX-0000571,CUST-00029,2026-06-18,585.9
TX-0000572,CUST-00029,2026-06-17,405.79
TX-0000573,CUST-00029,2025-11-09,494.29
TX-0000574,CUST-00029,2025-11-23,579.83
TX-0000575,CUST-00029,2025-12-06,498.66
TX-0000576,CUST-00029,2026-05-08,479.78
TX-0000577,CUST-00029,2026-02-23,545.25
TX-0000578,CUST-00029,2026-08-13,502.28
TX-0000579,CUST-00030,2026-08-27,516.91
TX-0000580,CUST-00030,2025-11-19,449.19
TX-0000581,CUST-00030,2026-05-01,494.3
TX-0000582,CUST-00030,2026-04-22,432.78
TX-0000583,CUST-00030,2026-05-17,440.72
TX-0000584,CUST-00030,2026-01-29,484.87
TX-0000585,CUST-00030,2026-01-17,638.72
TX-0000586,CUST-00030,2026-06-04,424.73
TX-0000587,CUST-00030,2026-02-27,588.38
TX-0000588,CUST-00030,2025-12-04,469.53
TX-0000589,CUST-00030,2025-11-07,450.52
TX-0000590,CUST-00030,2026-06-21,530.5
TX-0000591,CUST-00030,2026-04-05,517.1
TX-0000592,CUST-00030,2026-05-31,411.29
TX-0000593,CUST-00030,2026-07-18,520.37
TX-0000594,CUST-00030,2025-11-12,563.13
TX-0000595,CUST-00030,2025-12-04,523.88
TX-0000596,CUST-00030,2026-07-12,463.11
TX-0000597,CUST-00030,2026-05-15,473.69
TX-0000598,CUST-00030,2026-01-07,619.18
TX-0000599,CUST-00030,2026-07-14,625.41
TX-0000600,CUST-00030,2025-11-05,645.59
TX-0000601,CUST-00031,2026-08-29,417.96
TX-0000602,CUST-00031,2025-11-19,434.45
TX-0000603,CUST-00031,2026-05-20,538.22
TX-0000604,CUST-00031,2025-12-25,424.24
TX-0000605,CUST-00031,2025-12-16,554.19
TX-0000606,CUST-00031,2026-03-19,535.59
TX-0000607,CUST-00031,2026-06-28,463.31
TX-0000608,CUST-00031,2026-07-15,440.08
TX-0000609,CUST-00031,2025-12-15,546.06
TX-0000610,CUST-00031,2026-01-16,583.78
TX-0000611,CUST-00031,2026-05-22,492.81
TX-0000612,CUST-00031,2026-07-14,501.21
TX-0000613,CUST-00031,2026-01-10,593.09
TX-0000614,CUST-00031,2026-02-24,451.7
TX-0000615,CUST-00031,2025-11-19,430.16
TX-0000616,CUST-00031,2026-01-19,624.03
TX-0000617,CUST-00031,2026-07-17,466.13
TX-0000618,CUST-00031,2026-02-19,611.62
TX-0000619,CUST-00031,2026-06-24,503.39
TX-0000620,CUST-00031,2026-06-23,512.46
TX-0000621,CUST-00031,2026-06-06,577.56
TX-0000622,CUST-00031,2026-03-04,612.83
TX-0000623,CUST-00031,2025-12-08,484.83
TX-0000624,CUST-00031,2026-01-21,532.71
TX-0000625,CUST-00031,2026-06-05,461.2
TX-0000626,CUST-00031,2026-08-04,440.31
TX-0000627,CUST-00032,2026-08-24,594.34
TX-0000628,CUST-00032,2025-11-29,529.42
TX-0000629,CUST-00032,2026-04-03,522.65
TX-0000630,CUST-00032,2026-03-12,534.14
TX-0000631,CUST-00032,2026-04-29,508.64
TX-0000632,CUST-00032,2026-07-03,431.42
TX-0000633,CUST-00032,2026-07-15,638.06
TX-0000634,CUST-00032,2026-03-25,638.3
TX-0000635,CUST-00032,2026-04-25,440.89
TX-0000636,CUST-00032,2026-03-04,451.93
TX-0000637,CUST-00032,2025-12-03,463.3
TX-0000638,CUST-00032,2026-08-01,429.74
TX-0000639,CUST-00032,2026-08-09,629.21
TX-0000640,CUST-00032,2026-05-10,552.03
TX-0000641,CUST-00032,2025-11-06,516.25
TX-0000642,CUST-00032,2026-04-17,532.97
TX-0000643,CUST-00033,2026-08-26,647.15
TX-0000644,CUST-00033,2025-12-22,604.58
TX-0000645,CUST-00033,2026-01-12,517.19
TX-0000646,CUST-00033,2025-12-18,438.22
TX-0000647,CUST-00033,2025-11-22,485.35
TX-0000648,CUST-00033,2025-11-19,412.53
TX-0000649,CUST-00033,2026-05-06,598.61
TX-0000650,CUST-00033,2026-07-27,555.68
TX-0000651,CUST-00033,2026-01-10,598.41
TX-0000652,CUST-00033,2026-06-12,452.99
TX-0000653,CUST-00033,2025-11-21,509.5
TX-0000654,CUST-00033,2026-01-09,559.75
TX-0000655,CUST-00033,2026-08-11,648.34
TX-0000656,CUST-00033,2025-12-04,470.22
TX-0000657,CUST-00033,2026-07-25,514.57
TX-0000658,CUST-00033,2026-04-10,432.26
TX-0000659,CUST-00033,2026-06-29,558.07
TX-0000660,CUST-00033,2026-06-29,498.23
TX-0000661,CUST-00034,2026-08-24,581.55
TX-0000662,CUST-00034,2026-05-11,515.27
TX-0000663,CUST-00034,2026-02-03,564.99
TX-0000664,CUST-00034,2026-02-20,518.2
TX-0000665,CUST-00034,2026-03-13,637.52
TX-0000666,CUST-00034,2026-05-04,444.31
TX-0000667,CUST-00034,2025-11-01,569.52
TX-0000668,CUST-00034,2025-12-11,410.06
TX-0000669,CUST-00034,2026-05-19,512.41
TX-0000670,CUST-00034,2025-11-28,587.4
TX-0000671,CUST-00034,2026-04-02,647.95
TX-0000672,CUST-00034,2026-03-11,565.0
TX-0000673,CUST-00034,2026-04-29,475.62
TX-0000674,CUST-00034,2025-11-12,491.58
TX-0000675,CUST-00034,2026-04-19,584.63
TX-0000676,CUST-00034,2026-04-17,540.45
TX-0000677,CUST-00034,2026-02-22,579.95
TX-0000678,CUST-00034,2026-03-17,626.77
TX-0000679,CUST-00034,2026-06-16,504.83
TX-0000680,CUST-00034,2026-02-06,485.59
TX-0000681,CUST-00034,2026-03-30,502.04
TX-0000682,CUST-00034,2026-04-06,431.45
TX-0000683,CUST-00034,2026-05-09,422.93
TX-0000684,CUST-00035,2026-08-26,565.73
TX-0000685,CUST-00035,2026-02-06,404.94
TX-0000686,CUST-00035,2025-12-25,481.64
TX-0000687,CUST-00035,2026-06-16,594.54
TX-0000688,CUST-00035,2026-01-09,615.16
TX-0000689,CUST-00035,2026-06-02,566.96
TX-0000690,CUST-00035,2025-12-06,432.34
TX-0000691,CUST-00035,2026-05-25,434.66
TX-0000692,CUST-00035,2026-05-23,470.88
TX-0000693,CUST-00035,2026-01-31,627.58
TX-0000694,CUST-00035,2025-11-11,450.63
TX-0000695,CUST-00035,2026-03-10,575.35
TX-0000696,CUST-00035,2026-02-27,638.23
TX-0000697,CUST-00035,2026-02-19,463.78
TX-0000698,CUST-00035,2026-07-24,556.37
TX-0000699,CUST-00035,2026-05-12,644.03
TX-0000700,CUST-00035,2026-04-08,499.92
TX-0000701,CUST-00036,2026-08-26,500.02
TX-0000702,CUST-00036,2026-08-05,618.78
TX-0000703,CUST-00036,2026-04-30,552.56
TX-0000704,CUST-00036,2026-04-07,633.98
TX-0000705,CUST-00036,2026-05-10,613.5
TX-0000706,CUST-00036,2026-05-12,536.14
TX-0000707,CUST-00036,2026-04-07,522.46
TX-0000708,CUST-00036,2026-02-12,483.53
TX-0000709,CUST-00036,2026-04-19,461.05
TX-0000710,CUST-00036,2025-11-24,630.97
TX-0000711,CUST-00036,2025-11-18,610.83
TX-0000712,CUST-00036,2025-11-06,586.25
TX-0000713,CUST-00036,2026-06-06,591.17
TX-0000714,CUST-00036,2026-01-06,520.15
TX-0000715,CUST-00036,2026-01-24,514.11
TX-0000716,CUST-00036,2026-06-04,561.2
TX-0000717,CUST-00036,2026-05-16,472.33
TX-0000718,CUST-00036,2026-05-30,546.49
TX-0000719,CUST-00036,2026-05-22,502.5
TX-0000720,CUST-00036,2026-06-10,604.01
TX-0000721,CUST-00036,2026-03-02,615.14
TX-0000722,CUST-00037,2026-08-30,484.03
TX-0000723,CUST-00037,2026-08-13,599.38
TX-0000724,CUST-00037,2026-06-10,609.79
TX-0000725,CUST-00037,2026-07-07,593.58
TX-0000726,CUST-00037,2026-07-14,428.93
TX-0000727,CUST-00037,2026-04-26,649.65
TX-0000728,CUST-00037,2025-11-19,448.15
TX-0000729,CUST-00037,2026-07-03,505.7
TX-0000730,CUST-00037,2025-12-08,554.92
TX-0000731,CUST-00037,2025-11-23,645.21
TX-0000732,CUST-00037,2025-11-21,417.41
TX-0000733,CUST-00037,2026-07-07,597.68
TX-0000734,CUST-00037,2026-04-02,467.66
TX-0000735,CUST-00037,2025-12-06,565.86
TX-0000736,CUST-00037,2026-01-25,427.96
TX-0000737,CUST-00037,2025-12-21,444.09
TX-0000738,CUST-00037,2026-03-24,505.87
TX-0000739,CUST-00037,2026-03-11,525.19
TX-0000740,CUST-00037,2026-01-01,571.54
TX-0000741,CUST-00037,2026-02-10,648.01
TX-0000742,CUST-00038,2026-08-31,529.11
TX-0000743,CUST-00038,2026-02-03,423.8
TX-0000744,CUST-00038,2026-01-21,644.17
TX-0000745,CUST-00038,2026-05-24,479.58
TX-0000746,CUST-00038,2026-04-07,506.19
TX-0000747,CUST-00038,2026-05-03,412.85
TX-0000748,CUST-00038,2026-02-06,488.33
TX-0000749,CUST-00038,2026-02-03,596.87
TX-0000750,CUST-00038,2025-12-22,605.31
TX-0000751,CUST-00038,2026-04-26,504.17
TX-0000752,CUST-00038,2026-05-17,587.21
TX-0000753,CUST-00038,2026-06-30,600.35
TX-0000754,CUST-00038,2026-03-29,623.26
TX-0000755,CUST-00038,2026-03-07,435.98
TX-0000756,CUST-00038,2025-12-09,424.02
TX-0000757,CUST-00038,2026-05-21,438.38
TX-0000758,CUST-00038,2026-03-17,416.88
TX-0000759,CUST-00038,2026-06-13,413.2
TX-0000760,CUST-00038,2026-08-16,509.08
TX-0000761,CUST-00038,2026-07-19,593.66
TX-0000762,CUST-00038,2026-08-07,563.06
TX-0000763,CUST-00038,2026-05-11,605.78
TX-0000764,CUST-00038,2026-06-30,436.72
TX-0000765,CUST-00038,2026-06-01,615.2
TX-0000766,CUST-00038,2025-12-25,534.74
TX-0000767,CUST-00038,2026-08-04,604.8
TX-0000768,CUST-00039,2026-08-31,584.45
TX-0000769,CUST-00039,2026-04-26,464.36
TX-0000770,CUST-00039,2026-06-20,588.08
TX-0000771,CUST-00039,2026-03-26,587.57
TX-0000772,CUST-00039,2026-05-20,516.17
TX-0000773,CUST-00039,2026-05-04,454.8
TX-0000774,CUST-00039,2026-02-13,452.09
TX-0000775,CUST-00039,2026-01-14,429.73
TX-0000776,CUST-00039,2026-05-12,421.5
TX-0000777,CUST-00039,2026-06-27,443.84
TX-0000778,CUST-00039,2026-07-30,605.78
TX-0000779,CUST-00039,2026-04-25,647.6
TX-0000780,CUST-00039,2025-11-08,434.3
TX-0000781,CUST-00039,2026-02-11,512.18
TX-0000782,CUST-00039,2026-06-25,498.23
TX-0000783,CUST-00039,2025-12-10,643.9
TX-0000784,CUST-00039,2026-04-09,618.21
TX-0000785,CUST-00039,2026-06-23,455.2
TX-0000786,CUST-00039,2025-11-20,564.02
TX-0000787,CUST-00039,2026-05-26,583.68
TX-0000788,CUST-00040,2026-08-31,537.73
TX-0000789,CUST-00040,2026-05-03,607.14
TX-0000790,CUST-00040,2026-01-26,406.64
TX-0000791,CUST-00040,2025-11-24,412.36
TX-0000792,CUST-00040,2026-02-26,521.55
TX-0000793,CUST-00040,2026-05-26,465.05
TX-0000794,CUST-00040,2026-04-19,589.48
TX-0000795,CUST-00040,2026-05-09,606.65
TX-0000796,CUST-00040,2026-03-10,496.34
TX-0000797,CUST-00040,2026-07-10,467.67
TX-0000798,CUST-00040,2026-03-21,478.69
TX-0000799,CUST-00040,2026-02-15,541.02
TX-0000800,CUST-00040,2026-02-05,416.52
TX-0000801,CUST-00040,2026-08-14,400.27
TX-0000802,CUST-00040,2026-06-17,623.63
TX-0000803,CUST-00040,2026-01-07,561.57
TX-0000804,CUST-00040,2026-06-28,622.57
TX-0000805,CUST-00040,2025-12-23,517.49
TX-0000806,CUST-00040,2026-04-03,633.89
TX-0000807,CUST-00040,2026-05-12,414.87
TX-0000808,CUST-00040,2026-06-16,546.44
TX-0000809,CUST-00040,2026-05-23,448.87
TX-0000810,CUST-00041,2026-08-26,424.79
TX-0000811,CUST-00041,2026-06-11,451.75
TX-0000812,CUST-00041,2026-03-16,505.68
TX-0000813,CUST-00041,2026-06-22,433.67
TX-0000814,CUST-00041,2026-06-21,615.07
TX-0000815,CUST-00041,2026-05-12,490.19
TX-0000816,CUST-00041,2026-03-15,413.82
TX-0000817,CUST-00041,2026-05-02,466.2
TX-0000818,CUST-00041,2026-04-14,552.62
TX-0000819,CUST-00041,2026-06-14,622.09
TX-0000820,CUST-00041,2026-01-24,632.42
TX-0000821,CUST-00041,2026-07-14,426.85
TX-0000822,CUST-00041,2026-04-02,428.83
TX-0000823,CUST-00041,2026-02-16,430.49
TX-0000824,CUST-00041,2025-11-10,613.1
TX-0000825,CUST-00041,2026-01-09,604.95
TX-0000826,CUST-00042,2026-08-26,649.17
TX-0000827,CUST-00042,2026-06-13,411.04
TX-0000828,CUST-00042,2026-04-19,480.98
TX-0000829,CUST-00042,2026-07-18,637.16
TX-0000830,CUST-00042,2026-02-28,601.55
TX-0000831,CUST-00042,2025-12-26,442.59
TX-0000832,CUST-00042,2025-11-06,524.66
TX-0000833,CUST-00042,2026-05-21,523.42
TX-0000834,CUST-00042,2025-11-08,495.18
TX-0000835,CUST-00042,2025-12-28,499.38
TX-0000836,CUST-00042,2026-02-26,432.01
TX-0000837,CUST-00042,2026-06-11,480.27
TX-0000838,CUST-00042,2026-06-17,425.82
TX-0000839,CUST-00042,2026-08-03,616.54
TX-0000840,CUST-00042,2026-02-25,489.67
TX-0000841,CUST-00042,2026-04-08,502.17
TX-0000842,CUST-00042,2026-04-11,558.29
TX-0000843,CUST-00042,2025-12-26,631.69
TX-0000844,CUST-00042,2025-11-19,497.87
TX-0000845,CUST-00042,2026-05-26,482.32
TX-0000846,CUST-00042,2026-04-05,541.98
TX-0000847,CUST-00043,2026-08-28,564.69
TX-0000848,CUST-00043,2026-04-30,538.6
TX-0000849,CUST-00043,2026-05-14,486.43
TX-0000850,CUST-00043,2026-03-15,494.65
TX-0000851,CUST-00043,2026-07-18,441.52
TX-0000852,CUST-00043,2025-11-10,580.78
TX-0000853,CUST-00043,2026-04-25,453.63
TX-0000854,CUST-00043,2026-01-09,540.67
TX-0000855,CUST-00043,2026-01-10,464.36
TX-0000856,CUST-00043,2025-11-10,606.7
TX-0000857,CUST-00043,2025-11-22,549.35
TX-0000858,CUST-00043,2025-11-04,567.24
TX-0000859,CUST-00043,2026-07-30,636.38
TX-0000860,CUST-00043,2026-07-15,498.12
TX-0000861,CUST-00043,2025-11-23,544.74
TX-0000862,CUST-00043,2026-02-19,401.15
TX-0000863,CUST-00043,2026-08-03,570.1
TX-0000864,CUST-00043,2026-07-21,540.67
TX-0000865,CUST-00043,2026-08-06,585.86
TX-0000866,CUST-00043,2026-06-06,613.04
TX-0000867,CUST-00043,2026-03-25,516.44
TX-0000868,CUST-00044,2026-08-28,596.66
TX-0000869,CUST-00044,2025-12-06,482.68
TX-0000870,CUST-00044,2025-12-06,493.27
TX-0000871,CUST-00044,2026-07-28,541.27
TX-0000872,CUST-00044,2026-05-28,440.15
TX-0000873,CUST-00044,2026-07-02,593.73
TX-0000874,CUST-00044,2026-03-25,534.12
TX-0000875,CUST-00044,2026-07-23,641.35
TX-0000876,CUST-00044,2025-11-12,613.91
TX-0000877,CUST-00044,2025-11-21,446.9
TX-0000878,CUST-00044,2026-02-25,619.54
TX-0000879,CUST-00044,2026-07-11,493.62
TX-0000880,CUST-00044,2026-07-16,602.74
TX-0000881,CUST-00044,2026-06-05,520.44
TX-0000882,CUST-00044,2026-03-06,645.54
TX-0000883,CUST-00044,2025-11-27,551.8
TX-0000884,CUST-00045,2026-08-28,504.4
TX-0000885,CUST-00045,2026-04-30,429.6
TX-0000886,CUST-00045,2026-06-11,598.69
TX-0000887,CUST-00045,2025-12-18,471.1
TX-0000888,CUST-00045,2026-01-17,475.95
TX-0000889,CUST-00045,2025-12-07,405.99
TX-0000890,CUST-00045,2026-03-22,530.11
TX-0000891,CUST-00045,2026-04-03,572.53
TX-0000892,CUST-00045,2026-02-16,440.85
TX-0000893,CUST-00045,2026-02-04,494.18
TX-0000894,CUST-00045,2026-07-06,554.68
TX-0000895,CUST-00045,2026-08-02,515.43
TX-0000896,CUST-00045,2025-11-21,530.56
TX-0000897,CUST-00045,2026-06-13,434.91
TX-0000898,CUST-00045,2026-03-26,447.12
TX-0000899,CUST-00045,2026-05-07,424.2
TX-0000900,CUST-00045,2026-06-18,636.83
TX-0000901,CUST-00045,2026-04-20,602.24
TX-0000902,CUST-00045,2026-06-05,643.6
TX-0000903,CUST-00045,2026-07-21,562.92
TX-0000904,CUST-00045,2025-12-05,617.85
TX-0000905,CUST-00045,2026-02-14,507.26
TX-0000906,CUST-00045,2026-05-02,507.77
TX-0000907,CUST-00045,2026-08-03,533.65
TX-0000908,CUST-00045,2026-03-30,648.39
TX-0000909,CUST-00045,2025-11-13,410.1
TX-0000910,CUST-00046,2026-08-30,475.44
TX-0000911,CUST-00046,2026-04-27,625.75
TX-0000912,CUST-00046,2026-08-03,633.97
TX-0000913,CUST-00046,2025-11-29,609.37
TX-0000914,CUST-00046,2026-07-13,414.96
TX-0000915,CUST-00046,2025-11-21,608.68
TX-0000916,CUST-00046,2026-07-02,533.72
TX-0000917,CUST-00046,2025-12-10,628.94
TX-0000918,CUST-00046,2026-03-07,499.31
TX-0000919,CUST-00046,2025-11-07,511.25
TX-0000920,CUST-00046,2026-07-29,642.19
TX-0000921,CUST-00046,2026-01-02,477.66
TX-0000922,CUST-00046,2026-06-23,471.51
TX-0000923,CUST-00046,2026-06-20,641.09
TX-0000924,CUST-00046,2026-07-20,616.83
TX-0000925,CUST-00046,2026-03-14,576.96
TX-0000926,CUST-00046,2025-12-22,643.97
TX-0000927,CUST-00046,2026-05-04,610.54
TX-0000928,CUST-00046,2025-11-20,431.73
TX-0000929,CUST-00046,2026-05-22,598.95
TX-0000930,CUST-00046,2026-03-13,535.87
TX-0000931,CUST-00046,2026-06-15,624.73
TX-0000932,CUST-00046,2025-11-12,576.21
TX-0000933,CUST-00047,2026-08-25,514.1
TX-0000934,CUST-00047,2026-05-23,496.59
TX-0000935,CUST-00047,2026-04-29,497.88
TX-0000936,CUST-00047,2026-01-16,422.44
TX-0000937,CUST-00047,2026-07-19,594.97
TX-0000938,CUST-00047,2026-06-16,511.52
TX-0000939,CUST-00047,2025-11-18,553.06
TX-0000940,CUST-00047,2026-05-13,408.79
TX-0000941,CUST-00047,2026-06-27,451.45
TX-0000942,CUST-00047,2025-12-20,643.93
TX-0000943,CUST-00047,2026-06-09,528.94
TX-0000944,CUST-00047,2025-12-05,634.04
TX-0000945,CUST-00047,2025-11-05,459.09
TX-0000946,CUST-00047,2026-05-01,412.28
TX-0000947,CUST-00047,2026-06-28,415.83
TX-0000948,CUST-00047,2026-06-29,448.78
TX-0000949,CUST-00047,2026-03-01,628.11
TX-0000950,CUST-00047,2026-02-03,534.3
TX-0000951,CUST-00047,2026-02-13,450.47
TX-0000952,CUST-00047,2025-12-08,600.15
TX-0000953,CUST-00047,2026-02-15,616.03
TX-0000954,CUST-00048,2026-08-27,486.98
TX-0000955,CUST-00048,2026-03-31,422.64
TX-0000956,CUST-00048,2026-06-09,509.46
TX-0000957,CUST-00048,2025-12-13,636.42
TX-0000958,CUST-00048,2026-04-27,592.69
TX-0000959,CUST-00048,2026-04-14,535.12
TX-0000960,CUST-00048,2026-06-21,480.18
TX-0000961,CUST-00048,2026-06-24,563.3
TX-0000962,CUST-00048,2026-02-02,508.69
TX-0000963,CUST-00048,2026-01-06,457.16
TX-0000964,CUST-00048,2026-01-19,442.22
TX-0000965,CUST-00048,2026-01-07,634.17
TX-0000966,CUST-00048,2026-06-20,426.83
TX-0000967,CUST-00048,2026-03-14,524.41
TX-0000968,CUST-00048,2026-03-17,527.05
TX-0000969,CUST-00048,2026-05-26,509.17
TX-0000970,CUST-00048,2025-11-02,521.57
TX-0000971,CUST-00048,2025-11-23,519.49
TX-0000972,CUST-00048,2026-04-14,416.71
TX-0000973,CUST-00048,2026-06-05,548.24
TX-0000974,CUST-00048,2026-06-09,559.4
TX-0000975,CUST-00048,2026-02-23,412.71
TX-0000976,CUST-00048,2025-11-06,517.25
TX-0000977,CUST-00048,2026-05-24,624.19
TX-0000978,CUST-00048,2026-03-30,415.08
TX-0000979,CUST-00048,2026-01-19,605.55
TX-0000980,CUST-00049,2026-08-26,507.04
TX-0000981,CUST-00049,2026-01-01,559.48
TX-0000982,CUST-00049,2026-01-04,614.06
TX-0000983,CUST-00049,2026-02-13,486.92
TX-0000984,CUST-00049,2026-01-02,565.63
TX-0000985,CUST-00049,2026-02-01,640.15
TX-0000986,CUST-00049,2026-02-22,492.73
TX-0000987,CUST-00049,2026-04-12,603.03
TX-0000988,CUST-00049,2026-07-29,526.44
TX-0000989,CUST-00049,2026-01-14,514.93
TX-0000990,CUST-00049,2026-02-22,453.87
TX-0000991,CUST-00049,2026-01-11,432.79
TX-0000992,CUST-00049,2026-04-27,449.65
TX-0000993,CUST-00049,2026-02-14,586.82
TX-0000994,CUST-00049,2026-01-15,623.67
TX-0000995,CUST-00049,2026-05-26,427.68
TX-0000996,CUST-00049,2025-12-26,639.01
TX-0000997,CUST-00049,2026-06-28,449.42
TX-0000998,CUST-00049,2026-05-10,472.83
TX-0000999,CUST-00049,2026-03-14,620.71
TX-0001000,CUST-00049,2026-06-24,590.14
TX-0001001,CUST-00049,2026-01-22,443.8
TX-0001002,CUST-00049,2025-12-30,489.42
TX-0001003,CUST-00049,2026-03-28,436.86
TX-0001004,CUST-00050,2026-08-28,477.08
TX-0001005,CUST-00050,2026-01-24,431.82
TX-0001006,CUST-00050,2026-03-10,576.26
TX-0001007,CUST-00050,2026-04-15,417.48
TX-0001008,CUST-00050,2026-03-29,595.55
TX-0001009,CUST-00050,2026-07-13,587.0
TX-0001010,CUST-00050,2025-12-24,512.06
TX-0001011,CUST-00050,2026-05-27,605.14
TX-0001012,CUST-00050,2026-06-06,490.2
TX-0001013,CUST-00050,2026-06-09,444.09
TX-0001014,CUST-00050,2026-04-02,498.02
TX-0001015,CUST-00050,2025-11-27,460.23
TX-0001016,CUST-00050,2026-01-11,478.46
TX-0001017,CUST-00050,2026-05-01,468.2
TX-0001018,CUST-00050,2026-07-07,509.71
TX-0001019,CUST-00050,2025-12-11,475.74
TX-0001020,CUST-00050,2026-04-30,459.0
TX-0001021,CUST-00050,2026-07-28,590.79
TX-0001022,CUST-00050,2025-11-21,524.48
TX-0001023,CUST-00051,2026-08-26,616.79
TX-0001024,CUST-00051,2026-03-30,649.71
TX-0001025,CUST-00051,2026-02-18,622.44
TX-0001026,CUST-00051,2026-03-21,627.15
TX-0001027,CUST-00051,2025-12-29,515.23
TX-0001028,CUST-00051,2026-01-21,420.29
TX-0001029,CUST-00051,2026-08-07,519.3
TX-0001030,CUST-00051,2026-03-24,523.58
TX-0001031,CUST-00051,2026-04-17,542.04
TX-0001032,CUST-00051,2026-02-09,538.04
TX-0001033,CUST-00051,2025-12-16,427.16
TX-0001034,CUST-00051,2026-06-16,456.29
TX-0001035,CUST-00051,2025-12-28,611.96
TX-0001036,CUST-00051,2026-02-02,648.71
TX-0001037,CUST-00051,2025-12-06,622.47
TX-0001038,CUST-00051,2026-07-06,478.59
TX-0001039,CUST-00051,2026-04-19,467.02
TX-0001040,CUST-00051,2026-02-13,551.57
TX-0001041,CUST-00051,2025-11-17,486.16
TX-0001042,CUST-00051,2026-02-17,539.25
TX-0001043,CUST-00051,2026-05-19,442.45
TX-0001044,CUST-00051,2026-01-11,448.8
TX-0001045,CUST-00051,2026-07-26,637.32
TX-0001046,CUST-00052,2026-08-25,608.53
TX-0001047,CUST-00052,2026-01-31,570.33
TX-0001048,CUST-00052,2026-06-17,443.87
TX-0001049,CUST-00052,2025-11-04,603.0
TX-0001050,CUST-00052,2026-05-27,628.32
TX-0001051,CUST-00052,2026-05-17,435.01
TX-0001052,CUST-00052,2026-01-29,603.62
TX-0001053,CUST-00052,2025-11-10,458.81
TX-0001054,CUST-00052,2026-05-24,641.13
TX-0001055,CUST-00052,2026-08-09,466.15
TX-0001056,CUST-00052,2026-04-10,508.13
TX-0001057,CUST-00052,2026-01-01,463.26
TX-0001058,CUST-00052,2026-01-01,592.96
TX-0001059,CUST-00052,2026-01-12,494.58
TX-0001060,CUST-00052,2025-12-15,453.27
TX-0001061,CUST-00052,2026-02-28,401.08
TX-0001062,CUST-00052,2026-03-01,648.52
TX-0001063,CUST-00052,2026-06-12,409.66
TX-0001064,CUST-00052,2026-06-12,529.73
TX-0001065,CUST-00052,2026-01-04,602.49
TX-0001066,CUST-00053,2026-08-31,586.77
TX-0001067,CUST-00053,2026-04-26,492.89
TX-0001068,CUST-00053,2026-06-28,447.21
TX-0001069,CUST-00053,2026-06-22,502.51
TX-0001070,CUST-00053,2026-01-17,519.85
TX-0001071,CUST-00053,2025-12-14,560.56
TX-0001072,CUST-00053,2026-07-09,572.6
TX-0001073,CUST-00053,2025-11-09,502.96
TX-0001074,CUST-00053,2026-06-08,500.84
TX-0001075,CUST-00053,2025-11-26,461.47
TX-0001076,CUST-00053,2026-07-23,582.45
TX-0001077,CUST-00053,2026-01-13,424.45
TX-0001078,CUST-00053,2026-07-10,517.06
TX-0001079,CUST-00053,2026-06-20,446.34
TX-0001080,CUST-00053,2026-06-10,515.96
TX-0001081,CUST-00053,2026-05-26,599.02
TX-0001082,CUST-00053,2026-03-16,626.9
TX-0001083,CUST-00054,2026-08-25,468.53
TX-0001084,CUST-00054,2026-05-27,463.68
TX-0001085,CUST-00054,2026-08-04,433.76
TX-0001086,CUST-00054,2025-11-15,500.51
TX-0001087,CUST-00054,2026-04-18,456.17
TX-0001088,CUST-00054,2025-12-12,499.8
TX-0001089,CUST-00054,2026-07-17,408.78
TX-0001090,CUST-00054,2026-06-25,559.81
TX-0001091,CUST-00054,2026-06-26,595.73
TX-0001092,CUST-00054,2026-06-11,629.35
TX-0001093,CUST-00054,2026-06-01,612.75
TX-0001094,CUST-00054,2025-12-12,456.92
TX-0001095,CUST-00054,2025-12-09,412.63
TX-0001096,CUST-00054,2025-12-06,476.45
TX-0001097,CUST-00054,2026-03-10,554.73
TX-0001098,CUST-00054,2026-01-06,432.07
TX-0001099,CUST-00054,2026-06-26,595.21
TX-0001100,CUST-00054,2025-11-16,582.09
TX-0001101,CUST-00054,2026-07-25,510.31
TX-0001102,CUST-00054,2025-12-04,531.86
TX-0001103,CUST-00054,2026-07-28,586.19
TX-0001104,CUST-00054,2025-12-20,587.34
TX-0001105,CUST-00054,2026-04-12,471.96
TX-0001106,CUST-00055,2026-08-31,525.72
TX-0001107,CUST-00055,2026-06-10,526.32
TX-0001108,CUST-00055,2025-12-15,545.66
TX-0001109,CUST-00055,2026-04-26,596.72
TX-0001110,CUST-00055,2026-01-01,628.29
TX-0001111,CUST-00055,2026-06-07,584.13
TX-0001112,CUST-00055,2026-06-05,569.49
TX-0001113,CUST-00055,2026-03-20,447.13
TX-0001114,CUST-00055,2026-04-09,598.81
TX-0001115,CUST-00055,2025-11-16,580.46
TX-0001116,CUST-00055,2026-07-03,629.46
TX-0001117,CUST-00055,2025-11-09,488.01
